"GeneName","PearsonCorrelation","p.Standard","q.Standard"
"1637","CYB5R1",-0.272985526747225,8.45203595526496e-05,0.000282969930892027
"1638","CASC1",-0.272911896851801,8.49138431002749e-05,0.000284113736536698
"1639","YRDC",0.27290176456579,8.49681247367621e-05,0.000284121901195406
"1640","FBXW12",-0.272837143504019,8.53150832988485e-05,0.000285108131145581
"1641","GK3P",0.272826567265174,8.53719945130231e-05,0.000285124462119837
"1642","ZMAT3",-0.272676280130084,8.61845441859545e-05,0.000287662909387669
"1643","SPOCK1",-0.272666464540658,8.62378645273501e-05,0.000287665687375888
"1644","PKP1",0.272618018262913,8.65014872281566e-05,0.000288369545836583
"1645","STX8",-0.272555626099734,8.6842107845515e-05,0.000289329080044297
"1646","CDH11",-0.272513341704,8.70736660257764e-05,0.000289769587776226
"1647","ARIH2",-0.272512173767537,8.7080070079272e-05,0.000289769587776226
"1648","ANKRD10-IT1",-0.272402317532638,8.76844097584267e-05,0.000291320955900545
"1649","TIMM23",0.272398452326229,8.77057442594582e-05,0.000291320955900545
"1650","TIMM23B",0.272398452326229,8.77057442594582e-05,0.000291320955900545
"1651","AZGP1",-0.272344810821434,8.80023271454232e-05,0.000292129029452595
"1652","ZNF180",-0.272249300840978,8.85327235541196e-05,0.000293711812960242
"1653","RAD21",0.272164747966353,8.90047655541684e-05,0.000295099204822451
"1654","RP11-403P17.4",-0.272001221997025,8.99243850693958e-05,0.000297967984754829
"1655","CXCR3",0.271977474721092,9.00586690213516e-05,0.000298119503311612
"1656","LRBA",-0.271973899318947,9.00789031192515e-05,0.000298119503311612
"1657","OGFRL1",0.27190818700273,9.04515436295407e-05,0.000299172111548083
"1658","MMP2",-0.27186771285552,9.06817808249235e-05,0.000299630314799928
"1659","EN1",0.271864616175188,9.06994188441101e-05,0.000299630314799928
"1660","SNAP23",-0.271844363832943,9.08148509217739e-05,0.00029983092084776
"1661","PSMD2",0.271817498626224,9.09681862953307e-05,0.000300156350113291
"1662","TMEM40",0.271778965544849,9.11885397586618e-05,0.000300702385927143
"1663","CSNK1G3",-0.271747014219747,9.1371633557861e-05,0.000301124971852876
"1664","MEG3",-0.271733581424417,9.14487114209782e-05,0.000301197872996856
"1665","SHQ1",-0.271719724041195,9.15282893004134e-05,0.000301278915745753
"1666","ADH1B",-0.271664051667422,9.18486485263212e-05,0.000302080641750026
"1667","CDK5R2",0.271658250735347,9.18820894678108e-05,0.000302080641750026
"1668","NHLRC2",-0.271634933524095,9.20166223316377e-05,0.000302341576622218
"1669","MED27",0.271613363779376,9.21412368663668e-05,0.00030256962940642
"1670","GJA1",-0.271570588696283,9.23888275931588e-05,0.00030320099145821
"1671","CHODL",0.271546655246894,9.25276304688898e-05,0.000303474792307283
"1672","HOXD9",-0.271512346202525,9.27269471328595e-05,0.000303946621807111
"1673","IFIH1",0.271446953466011,9.31079552871331e-05,0.000305013091854268
"1674","REV1",-0.271385410000107,9.34678725396555e-05,0.000306009237164243
"1675","SHC2",-0.271338430664875,9.37434912501395e-05,0.000306728368518547
"1676","PRDX1",0.271262160209854,9.41925742436932e-05,0.000308013877587188
"1677","COL8A2",-0.27119869283286,9.45678048251727e-05,0.00030905649690873
"1678","PAX6",0.271174695576089,9.47100447032134e-05,0.000309336891740462
"1679","TTLL7",0.271141831294019,9.49051670213763e-05,0.000309659165783361
"1680","TREX2",0.271139046572125,9.49217177758721e-05,0.000309659165783361
"1681","VPS39",-0.271085663375834,9.5239518390599e-05,0.000310511085463227
"1682","GLUD1",-0.271065088768111,9.53622684269251e-05,0.00031072644338784
"1683","LGMN",0.271034583705738,9.55445367393207e-05,0.000311135363280293
"1684","KCNK5",0.27101522238516,9.56603898952785e-05,0.00031132764876135
"1685","SOX11",0.270884749206356,9.64445390223047e-05,0.000313693390817833
"1686","NLGN4X",-0.270867720273779,9.65473257899724e-05,0.000313841456744926
"1687","TIE1",-0.270815143014718,9.68653291222771e-05,0.000314546605074071
"1688","PDCD1",0.270812880280152,9.68790367847082e-05,0.000314546605074071
"1689","NAALAD2",-0.270790638447465,9.70138745219442e-05,0.000314797904239775
"1690","AEBP1",-0.270769738278313,9.71407384928974e-05,0.000315023047444465
"1691","C16orf59",0.270618290877616,9.80646678151188e-05,0.000317831242871998
"1692","DDX28",0.270578866960095,9.83065237311453e-05,0.000318102887224189
"1693","MIR612",-0.270570423131424,9.83583969637682e-05,0.000318102887224189
"1694","NEAT1",-0.270570423131424,9.83583969637682e-05,0.000318102887224189
"1695","PANK3",-0.270565273747452,9.83900438910236e-05,0.000318102887224189
"1696","KCNK12",0.27055736134624,9.84386902348339e-05,0.000318102887224189
"1697","LOC102723407",0.270519834815488,9.8669713942027e-05,0.00031866154618717
"1698","SHFM1",0.270428491289847,9.92341698328625e-05,0.000320295758220108
"1699","LDHC",0.270370456599108,9.95943607359568e-05,0.00032113561769446
"1700","CIT",0.270358268565149,9.9670160572765e-05,0.00032113561769446
"1701","MIR1178",0.270358268565149,9.9670160572765e-05,0.00032113561769446
"1702","MRPL11",0.270329638729235,9.98484274333961e-05,0.000321520971790871
"1703","ZNF324",-0.270312198965753,9.99571640707173e-05,0.000321682111187306
"1704","TPSAB1",-0.270291932487592,0.000100083664264808,0.000321900194576791
"1705","POLM",-0.270238126082361,0.000100420241801302,0.000322793299936412
"1706","ANO1",-0.270120784869304,0.000101157923920104,0.00032477960190938
"1707","PCOLCE",-0.270117163841594,0.000101180768373125,0.00032477960190938
"1708","TUBA4A",0.270111587898259,0.000101215955487846,0.00032477960190938
"1709","KCTD3",-0.270059976518537,0.000101542193514857,0.000325635774277437
"1710","XCL1",0.26997662199531,0.000102071157423921,0.000327140686944625
"1711","PRMT1",0.269755298241625,0.000103488190538165,0.0003314884616499
"1712","XCL2",0.269744887809887,0.000103555294245603,0.000331509653072708
"1713","IFT46",-0.269713114001216,0.000103760353817509,0.00033197219750343
"1714","IL2RG",0.269669708130857,0.000104041096835633,0.00033267620351738
"1715","FTO",-0.269400739304027,0.000105796636508509,0.000338092369129083
"1716","KLHL41",-0.269340881918934,0.000106191067954244,0.000339038175840577
"1717","C6orf211",-0.269337056291629,0.00010621632365461,0.000339038175840577
"1718","COG2",-0.269290883596148,0.000106521585554265,0.000339814647531492
"1719","MNT",-0.269201797570395,0.000107112878355621,0.000341502152558728
"1720","CD3G",0.269187001443569,0.000107211381475333,0.000341617474335458
"1721","COQ9",0.26911050167294,0.000107722019161665,0.000343045121269902
"1722","ARHGEF17",-0.268994467704835,0.000108500886983263,0.000345324803733163
"1723","DIP2C",-0.268870298504568,0.000109340186782524,0.000347794064705004
"1724","CDK11A",-0.268836212970272,0.000109571640578978,0.000348126190016668
"1725","CDK11B",-0.268836212970272,0.000109571640578978,0.000348126190016668
"1726","GINS4",0.268825856984804,0.000109642052271226,0.000348148073973352
"1727","ZNF468",-0.268790829584546,0.000109880521483737,0.000348703259187787
"1728","CORIN",-0.268666484623624,0.000110730989749804,0.000351119511861201
"1729","ABCB6",0.268660796157126,0.000110770043199025,0.000351119511861201
"1730","FAM136A",0.268629594330849,0.000110984484314372,0.000351392779146021
"1731","LOC100287852",0.268629594330849,0.000110984484314372,0.000351392779146021
"1732","AUH",-0.268619775958235,0.000111052043309166,0.000351403674436732
"1733","PIK3R1",-0.268572650800778,0.000111376840582908,0.000352228070467164
"1734","YWHAZ",0.268493970806397,0.000111921098973222,0.000353558532787477
"1735","SLC37A4",0.268493182644203,0.000111926563524872,0.000353558532787477
"1736","PHF20",-0.268443119832276,0.000112274174222347,0.000354452285423424
"1737","ABCD4",-0.268407672322871,0.000112520913116208,0.000355026737593838
"1738","MTMR11",-0.268391851949293,0.000112631197094261,0.000355170232975129
"1739","LINC00921",-0.268349649866312,0.000112925882248834,0.000355690180807927
"1740","ZNF263",-0.268349649866312,0.000112925882248834,0.000355690180807927
"1741","PTPN4",0.268285409842093,0.000113375834635835,0.000356902309572589
"1742","IFT140",-0.268275889855713,0.000113442657151703,0.000356907662483664
"1743","MKNK2",-0.268250047461631,0.000113624235096883,0.000357273839957828
"1744","EVI5",-0.268212078045623,0.000113891514263977,0.000357908917230797
"1745","SYT17",-0.268187012824911,0.000114068278178325,0.00035816874748438
"1746","NT5DC2",0.268181824344155,0.000114104900158574,0.00035816874748438
"1747","DNMT3B",0.268131444400816,0.000114461069502058,0.000359081083389028
"1748","PIM2",0.268045713664993,0.000115069544620861,0.000360783442663714
"1749","ORM2",0.268016426868934,0.00011527809930768,0.000361230681157775
"1750","EIF4G3",-0.268002580692918,0.000115376822375117,0.0003613334413701
"1751","RREB1",-0.267965522496328,0.000115641435411919,0.000361955316404318
"1752","ARID5B",-0.267943905698547,0.000115796051143254,0.000362056136469149
"1753","MAGOH",0.26793332077899,0.000115871830938213,0.000362056136469149
"1754","MAGOHB",0.26793332077899,0.000115871830938213,0.000362056136469149
"1755","UBE2B",-0.267897776797346,0.000116126637177782,0.000362614512663816
"1756","APBB3",-0.267879887284916,0.000116255080624178,0.000362614512663816
"1757","MIR6831",-0.267879887284916,0.000116255080624178,0.000362614512663816
"1758","VRK1",0.267871522168334,0.000116315186145442,0.000362614512663816
"1759","IDI1",0.267803024182617,0.000116808454568752,0.000363945262781415
"1760","LCK",0.267676227964037,0.000117726698799777,0.000366597864244951
"1761","MRPL3",0.267658624024973,0.000117854716077654,0.000366788104371554
"1762","RTCA",0.267640244636344,0.000117988511164707,0.000366996100086208
"1763","VPS13D",-0.267568156951169,0.000118514652704925,0.000368423537452783
"1764","KLC1",-0.267548899427136,0.000118655576582799,0.000368652518759168
"1765","ENTPD1",-0.267395008937966,0.000119787359027772,0.000371958007471683
"1766","DKFZP586I1420",-0.267371916753632,0.000119958056757853,0.000372277128055322
"1767","LSM4",0.26732234259404,0.000120325276903521,0.000373205428793962
"1768","FLNC",-0.267307591656283,0.000120434746762731,0.000373333683560151
"1769","ACO2",0.267267027453691,0.000120736261933763,0.000374023158398562
"1770","STXBP1",-0.267251151367568,0.000120854461200981,0.000374023158398562
"1771","KCTD17",0.267250152516585,0.000120861901370842,0.000374023158398562
"1772","KMT2A",-0.267164576986959,0.000121500920164064,0.000375720598762617
"1773","COL3A1",-0.267158352659033,0.000121547521956983,0.000375720598762617
"1774","ZKSCAN4",-0.267101290577121,0.000121975526346856,0.000376831082246032
"1775","VAMP4",-0.267080579642927,0.000122131220089784,0.00037709951216925
"1776","GAK",-0.267032416940038,0.000122493999131247,0.000378006688482274
"1777","GABARAP",-0.266991314023065,0.000122804396525999,0.000378469912206107
"1778","DAPK1",0.26698044714571,0.000122886582675254,0.000378469912206107
"1779","MCM9",0.266977875692397,0.000122906038076349,0.000378469912206107
"1780","CBFA2T2",-0.266975986498844,0.00012292033338902,0.000378469912206107
"1781","DUSP4",-0.266959653925532,0.00012304398483418,0.000378637915270854
"1782","RBFOX2",-0.266928165739105,0.00012328270488948,0.000379159626713909
"1783","S100PBP",-0.266882981179496,0.000123626015991006,0.000380002245413987
"1784","DCP1A",-0.266857183144404,0.000123822428748666,0.000380392635738574
"1785","CALCRL",-0.266783516897804,0.000124384889496899,0.000381906488049926
"1786","USP6NL",0.266717979510737,0.000124887287824325,0.000383019878252103
"1787","USP6NL-IT1",0.266717979510737,0.000124887287824325,0.000383019878252103
"1788","PRR7",0.266663279814973,0.000125308055582963,0.000384095402515103
"1789","ARMC2-AS1",0.26653706110557,0.000126284024678198,0.000386654452559232
"1790","ATP5J2",0.26653706110557,0.000126284024678198,0.000386654452559232
"1791","MSX1",-0.266462447802418,0.000126864293361203,0.000388214230683025
"1792","FUT4",0.266453139866458,0.000126936855612202,0.000388219515285699
"1793","NACAP1",-0.266416912568641,0.000127219643097635,0.000388867381367926
"1794","HERC2P2",-0.266389902094352,0.000127430867214528,0.000388955754249299
"1795","HERC2P9",-0.266389902094352,0.000127430867214528,0.000388955754249299
"1796","DDX11",0.266385993022417,0.00012746146357092,0.000388955754249299
"1797","TFAP2B",-0.266359932112148,0.000127665617911297,0.000389361948630014
"1798","COQ3",0.266327165744072,0.000127922734056014,0.00038992912730396
"1799","AMT",-0.266310445867319,0.000128054120255077,0.000390112643306839
"1800","IL15RA",0.266293106976924,0.000128190503707034,0.000390311170911002
"1801","DNMT1",0.266271024623725,0.000128364394307918,0.000390623615450641
"1802","NUDT3",-0.266227487678182,0.000128707877068417,0.000391273209894371
"1803","GMPR2",-0.266225871400925,0.000128720645109734,0.000391273209894371
"1804","MAB21L1",-0.266182381029676,0.000129064648349202,0.000391884177028019
"1805","MIR548F5",-0.266182381029676,0.000129064648349202,0.000391884177028019
"1806","ATP1B3",0.266125354807843,0.000129517018352191,0.000393039975563332
"1807","KCNH2",0.266109440996875,0.000129643521084472,0.000393157291542378
"1808","GART",0.26610244762228,0.0001296991495661,0.000393157291542378
"1809","KLHL3",-0.266015172864521,0.000130395248533596,0.00039500060198397
"1810","DNAH17",0.266008153384828,0.000130451386726827,0.00039500060198397
"1811","FSTL3",-0.265828058706195,0.000131899425751256,0.000399164662398955
"1812","FERMT1",0.265747339980848,0.000132553293841636,0.000400911614644409
"1813","ZBTB16",-0.26573153361042,0.000132681688067324,0.000400911614644409
"1814","CD163",0.265729288016636,0.0001326999383043,0.000400911614644409
"1815","DCPS",0.265720757195518,0.000132769290762311,0.000400911614644409
"1816","SMC1A",0.265585881202877,0.000133870286585192,0.000404013596750613
"1817","HSPA12A",-0.265404667102825,0.000135362953692106,0.000408055582241795
"1818","LETMD1",-0.265400564769423,0.000135396923771452,0.000408055582241795
"1819","CRYZ",-0.265389497998937,0.000135488603738319,0.000408055582241795
"1820","RHOBTB1",-0.265387227438678,0.000135507420799712,0.000408055582241795
"1821","ATP11A",0.265353710264034,0.000135785475069879,0.000408668348297374
"1822","TOR1AIP1",-0.265300802361058,0.000136225475688707,0.000409767577940999
"1823","DGKZ",0.265279108893229,0.000136406270289374,0.000409917184226103
"1824","MPP6",0.26527688700603,0.00013642480025399,0.000409917184226103
"1825","CPE",-0.265255306614403,0.000136604897324212,0.000410233415317219
"1826","WDR74",0.265198805442743,0.00013707747327428,0.000411427152178752
"1827","HEBP1",-0.265057826245204,0.000138263280904485,0.000414759118818659
"1828","LOC441155",-0.264938385933707,0.000139275399196614,0.000417338392311605
"1829","ZC3H11A",-0.264938385933707,0.000139275399196614,0.000417338392311605
"1830","USP32",-0.264915142698726,0.000139473160081909,0.000417474476604398
"1831","USP6",-0.264915142698726,0.000139473160081909,0.000417474476604398
"1832","COX4I1",0.264806229491871,0.000140403321943584,0.000420029261024287
"1833","RNF19B",0.264780700518814,0.000140622184779268,0.000420302556627628
"1834","DCTN4",-0.264777685366555,0.000140648055024422,0.000420302556627628
"1835","TGIF2",0.264763978082428,0.000140765720569403,0.000420424940565062
"1836","FLAD1",0.264698396906776,0.000141329951308388,0.000421760241241099
"1837","PIK3IP1",-0.26469413249426,0.000141366713310857,0.000421760241241099
"1838","ITCH",0.264663534878394,0.000141630746246603,0.000422318074258876
"1839","ZNF137P",-0.264523746602053,0.000142842867034812,0.000425700795229705
"1840","RPL9",-0.264461315142681,0.000143387336340151,0.000427091183502528
"1841","CHI3L1",0.264357511994698,0.000144296896568572,0.000429566924492421
"1842","NCOA1",-0.264339398327428,0.000144456165191425,0.00042978394810024
"1843","EDEM3",-0.264328889650995,0.000144548640279606,0.00042978394810024
"1844","ABCF1",0.26432248185583,0.000144605055191723,0.00042978394810024
"1845","NXT1",0.264293031162705,0.000144864606329867,0.00043032200255373
"1846","TRIM13",-0.264263118353617,0.000145128674706108,0.000430807595346496
"1847","HLF",-0.264256711827504,0.000145185289432452,0.000430807595346496
"1848","SEC61A2",0.264222858719945,0.000145484792722668,0.000431462708087326
"1849","SYK",0.264151496379773,0.000146118033509926,0.000433106338677816
"1850","UNG",0.264136969842976,0.000146247250544171,0.000433255030443266
"1851","ATG101",0.264108368842956,0.000146501974729403,0.000433775173509232
"1852","FOSL1",0.264095825627687,0.000146613816639378,0.000433871925630794
"1853","LAMC1",-0.264070517178131,0.000146839722470255,0.000434089943401005
"1854","CLTA",0.264069825733586,0.000146845898927048,0.000434089943401005
"1855","VAMP3",-0.264055250776421,0.00014697614881194,0.000434240755690191
"1856","NAA60",-0.263985485762273,0.000147601100539913,0.000435852213634959
"1857","DPH2",0.263959554774744,0.000147834019949412,0.000436195344757145
"1858","LAIR2",0.26395483180896,0.000147876479823187,0.000436195344757145
"1859","CHIC2",0.263937658125097,0.000148030968581012,0.000436409565904563
"1860","DNPH1",0.263929061199389,0.000148108360166777,0.000436409565904563
